Date,VideoID,Comment
2021-06-03,pCbZhz5GRmg,apart from the fact that if you did 12000 miles a year then the hybrid one would likely cost you at least 1200 in fuel more likely 1500 whereas with cheap rate home charging it could cost around 150 so over the course of 5 years it pays for itself especially when you add in lower servicing costs as well
2021-06-03,pCbZhz5GRmg,topo gigio tv cartoon character from the 1960s
2021-06-03,pCbZhz5GRmg,i think theyve missed a trick here there are plenty of grumpy old gits like myself who would like the strippedout interior but still have a big battery all the new satnav stereo stuff will go out of date or even obsolete very quickly and i would rather be able to just install third party hardware that can be easily changed
2021-06-03,pCbZhz5GRmg,unfortunately youre in the minority there dacia did this with the previous generation sandero but havent gone down the same route with the new one so it obviously didnt do too well
2021-06-04,pCbZhz5GRmg,johnknight9150 exactly its a dacia the whole point of dacia was that theyre no frills cars but clearly a lack of stereo is taking things too far
2021-06-04,pCbZhz5GRmg,q3b26 aye but if youre simply after a no frills car thats different plenty of us want a gorgeous car which is not a dacia but without the annoying electronics and gadgetry that plagues modern motoring i still drive a 1999 saab because its a nice balance of looks and comfort and fitted with a newer stereo provides enough modern convenience without getting in the way with annoying beeps and bongs and warning messages its sublime a lot of gadgetry in cars never gets used and a lot of customers would be happy not to pay for annoying distractions
2021-06-03,pCbZhz5GRmg,the baterry is way to small a two digit range pretty much wouldnt work for me at all
2021-06-19,pCbZhz5GRmg,then buy one with a bigger batterynote the spelling of battery
2021-06-02,pCbZhz5GRmg,interesting review that poses some important questions car looks fine and ideal for city living and commutes as ns clearly pointed out which car and options you go for depends upon your own needs
2021-06-02,pCbZhz5GRmg,so this base 500e has a 24kwh battery
2021-06-02,pCbZhz5GRmg,i love the look but the small range means its going to have stiff competition from the chinese once their tiny evs arrive costing from a few thousand pounds with a similar range i wonder what the pcl is on these
2021-06-02,pCbZhz5GRmg,much like the mazda mx30 this seems like a very good if quite expensive second car
2021-06-02,pCbZhz5GRmg,not very keen on this car
2021-06-02,pCbZhz5GRmg,its a seriously sad state of affairs when 205k is considered a cheapno frills car these days the fact most people lease cars these days seems to give manufacturers license to inflate prices to eye watering levels
2021-06-02,pCbZhz5GRmg,i notice it had an engine start button what engine it has a motor
2021-08-30,pCbZhz5GRmg,7755ian1 it does but only when setting off for the first time after turning on the car then the regular pedestrian alert hum is played which is very similar to most other evs out there
2021-11-23,pCbZhz5GRmg,did you get wallcharger i will get 7 kw thought its better
2022-05-21,pCbZhz5GRmg,did you the winter pack thinking of ordering one but i am not entirely convinced about the leather seats in winter without any heated seats
2022-05-21,pCbZhz5GRmg,thepeadar79 no we dont have heated seats they can get a bit chilly in the winter and theyre not actual leather but vinyl although very nice
2022-05-21,pCbZhz5GRmg,cochitravels thank you so much for your kind reply if i may ask is there anything that in hindsight you may have changed to your order or you are happy enough with the standard la prima unfortunately here at the moment theres only the icon trim on showroom so we may have to pay the deposit now without actually seeing the car
2022-05-21,pCbZhz5GRmg,thepeadar79 no worries if anything la prima requires a bit more upkeep because of the white interior and white steering wheel getting dirty after some use definitely must have accessories are the dimming rear view mirror panoramic sunroof and radar cruise control with lane keep assist
2021-06-02,pCbZhz5GRmg,maybe i am just not trendy buy there is no way i would buy this over the mg zs not that i will ever have that conundrum as there is no way i will ever be able to afford an ev
2021-06-09,pCbZhz5GRmg,second hand evs are very reasonable now and given the lack of enginetransmissiondrivetrain actually as reliable as a new one it is going to be a thing we have to get used to a 23 year old ev is nearly the same as brand new apart from the price
2021-06-02,pCbZhz5GRmg,absolutely horrendous its lost the charm old the old school style that fiat brought us with the new 500 and at this price they are dreaming add on all the options that come as standard on other brands like nissan etc then the fiat 500 really has lost its plot
2021-06-02,pCbZhz5GRmg,20000 for a entry level city car 😱 yes youll get your money back in running costs eventually but how long is that going to take when you can choose from many used equivalent city cars like vw ups starting from 5000 even all electric ones from 10000
2021-06-03,pCbZhz5GRmg,give it time and they will decrease in cost its exactly like iphones when they launched in 2007 they started off expensive and then moved to being slightly affordable
2021-06-07,pCbZhz5GRmg,in italy with governament reduction the action costs a total of 15k euros and the big battery version is around 20k euros
2021-06-09,pCbZhz5GRmg,scruffyita the uk government grant on electric cars is down to just 2500 used to be around 5000 and that only applies to electric cars under 35000 ive noticed other countries offering better incentives
2021-06-17,pCbZhz5GRmg,it could be sooner than you might think if charges to enter city centres like the one introduced in birmingham on the 1st june become more prevalent birmingham charges 8 per day 7 days per week for cars and vans not meeting euro 6 emissions york coventry leeds and bath are allegedly looking to do the same the day of the ev draws ever nearer
2021-06-25,pCbZhz5GRmg,danielrichards8472 yes very true i am in awe of the romanian govt being willing to offer their citizens a new electric car for only 7500 😮
2021-06-02,pCbZhz5GRmg,any ev with a range less than 150 miles real world is just full stop especially as used car buy after a few years just look at autotrader adds for used zoe or leaf and you will see range is a joke 5060 miles
2021-06-02,pCbZhz5GRmg,why how many cars of this size only do 30 odd miles a day hell i dont think ive done over 150 miles in a day in a year
2021-06-04,pCbZhz5GRmg,benholroyd5221 well many or most people do less than a 30 miles a day worldwide however once a week or a month you decide to go to the nearest town or park and you are done not possible 100 miles ranges are joke these better be left for an electric scooter plus small city cars are used often for delivery food medicines car parts parcels well these evs wont make it plus the inconvenience of charging every day
2021-06-04,pCbZhz5GRmg,toninocars if youre rural enough to have to travel 50 miles to the nearest park youre probably rural enough to not need to travel to the park and what percentage of the global population are more than 50 miles from a town 1 01 it doesnt need to work for 100 of the population 100 of the time people have second cars some people dont travel 50 miles to a park
2021-06-04,pCbZhz5GRmg,benholroyd5221 well the time will show what i mean all these zoe and leafs are wasted if they were ice cars would have been sold again and in use the electric cars with short ranges will create a future problem shortage of used cars and will drive ice used cars sky high prices until there is no more petrol available in the garages
