Date,ID,Text
2020-11-18,8J8pcx7GUr4,this is typical of what we will see from the legacy carmakers until they are no longer allowed to make ice vehicles it does the job and will appeal to ice car buyers except for the range but is deliberately not a replacement for an ice car
2020-11-18,8J8pcx7GUr4,check out electricalcarguru on instagram for daily posts and news about evs around the world
2020-11-18,8J8pcx7GUr4,some of the designed as electric cars look dreadful the id3 is a classic case in point tech for tech sake and lots of software issues get petrol people to like electric is what the mini electric peugeot e208  e2008 does no need to be weirdly designed and plain ugly
2020-11-18,8J8pcx7GUr4,i am not really sure this is a car review
2020-11-18,8J8pcx7GUr4,well although it will never see the light of day in australia doesnt sound like we are missing out on much either
2020-11-18,8J8pcx7GUr4,28k not bad i was expecting more for all the extras
2020-11-18,8J8pcx7GUr4,i beg to differ the toyota prius is the most efficient car the prius prime is the over all best car
2020-11-18,8J8pcx7GUr4,i love how robert is casually leaning against the moving car on the tile 
2020-11-18,8J8pcx7GUr4,thx for pointing out that there have to be more cars with low trimmings
2020-11-18,8J8pcx7GUr4,i dont think that the peugeot e 2008 has a heated steering wheel option on any trim level but ill be happy to be corrected if wrong
2020-11-18,8J8pcx7GUr4,robert if the car is a bit shit dont be afraid to say its a bit shit
2020-11-18,8J8pcx7GUr4,it sounds as if they are letting the side down if they dont measure the battery soc accurately and give the range you should be able to get by driving normally that is supposed to be one of benefits of leccy over dino juice sloshing around in a tank
2020-11-18,8J8pcx7GUr4,that thumbnail tho
2020-11-18,8J8pcx7GUr4,200 mile or 320km range would be plenty for most of us and i live in brizzie and that would be for the occasional trip to either coast or up the range im sick of suvs and alike why do people buy them ill stop the winge now
2020-11-18,8J8pcx7GUr4,looks very bulky on the front end whats the drag coefficient please
2020-11-17,8J8pcx7GUr4,"i have the ds3 etense with the same battery and motor and am disgusted at the real world range of 120 miles at 70mph and 175 at 55 mph and remember you cant drive 120 miles then charge up because you need a good 15 miles of driving round to find a working charger so not even 90 minutes of driving inbetween charging and thats in summer i have done 12k miles and am now giving the car back and going for a new diesel 2008 as its a motability car disgusted
you can reset the trip computer by pressing in the right stick till you see trip 1 or 2 then holding the button in for 3 seconds to reset the mileage
dont have it in b mode regen and floor it pop it in sport mode then you get the full power"
2020-11-17,8J8pcx7GUr4,i think if you are reviewing a car you should take the time to research the car first so you can actually talk about it in confidence i have been a patreon supporter i wont go into details as to why i am no longer a patreon supporter but this video is partly the reason most of it was you saying how bad this car is and things you dont like about it the gom is particularly bad until it gets to know you i have owned a tesla model s i now own this cars smaller cousin the e208  it is an incredible car by far the nicest looking ev in my opinion and  the 2008 is a close second  please do take the time to learn the cars features before you make grandiose statements that are factually incorrect it just undermines the credibility of fully charged as a channel looking forward to that time and then i can support fully charged once more it has been for me for the last 5 years one of the best ev channels out there lets keep it that way
2020-11-17,8J8pcx7GUr4,having a special button to ignore programmed charge times feels slightly unnecessary i presume the car like most modern cars as builtin navigation which means the car _should_ be able to see that its not at home and it should ignore the charge schedule as a result
2020-11-17,8J8pcx7GUr4,nice but the mustang mach e had it beat with looks so far the mustang is the best looking car
2021-06-22,8J8pcx7GUr4,no chance
2020-11-17,8J8pcx7GUr4,my parents had an e208 and they had a horrible experience
2020-11-17,8J8pcx7GUr4,just a thought  it sounds like it has the same battery as the e208corsa eds it is bigger so it will not be as economical as any of these
2020-11-17,8J8pcx7GUr4,from my test drive it can do 180 miles but you would never know it from the gom
2020-11-17,8J8pcx7GUr4,290 whr per mile is the same as 345 miles per kwh not 445
2020-11-17,8J8pcx7GUr4,dull what was in the frunk any space
2020-11-17,8J8pcx7GUr4,how do the manufacturers get away with advertising these range figures that are not accirate wouldnt be allowed in other industries 
2020-11-17,8J8pcx7GUr4,the gom in this car is bizarre  when you switch drive modes it never changes also the delayed acceleration is annoying
2020-11-17,8J8pcx7GUr4,not good enough  get a tesla folks
2020-11-17,8J8pcx7GUr4,even my kia soul ev 2016 has a reverse camera  pretty good one too
2020-11-17,8J8pcx7GUr4,i want to see whats under the bonnet 
2020-11-17,8J8pcx7GUr4,i love love love the way that car looks  wayyyy better then my box on wheels kia soul ev  but my cybertruck will be a giant triangle on wheels so my opinion is different than most
2020-11-17,8J8pcx7GUr4,yeah but your still a peugeot driver if you buy this car
2020-11-17,8J8pcx7GUr4,"personally not a good looking front grill publicity says it looks like a lion i think it looks more like a morse
i personally prefer the the plain looks of the  id3 and you get more mileage"
2020-11-17,8J8pcx7GUr4,no reversing camera in a premium car is a major fault
2020-11-17,8J8pcx7GUr4,"the mpge calculation is wrong if you use 290whmi to get to mpge you divide 1000 by 290 that gets you your mikwh which is 349 not 45 then you take 349 and multiply it by the kwh equivalence of energy density in a gallon of gas which is 337kwhthat gets you a mpge of 116mpge thats not even close to your calculations of 187mpge my model 3 with me driving like a grandma is averaging 156mpge so for this small crossover to be getting better efficiency than a lighter sedan is a stretch

im sure someone just messed up a number or two but its definitely important to get the numbers right either way 116mpge is still amazing"
2020-11-17,8J8pcx7GUr4,theres something not right here my 70 plate e2008 gt line no extras has both reversing camera and sidedown cameras which are excellent also does circa 185 miles no problem so had bobby been given a duff model to review agree re range computer had a mind of its own kia have this down to a tee
2020-11-17,8J8pcx7GUr4,so its the top spec 2008 with 180mile range and no reversing camera hmm oh and you cant tow oh ok
2020-11-17,8J8pcx7GUr4,dinosaur reviewer
2020-11-17,8J8pcx7GUr4,im going to the ebike expo this weekend in auckland if im lucky ill find someone to convince you that it is worth coming to nz with your next live show
2020-11-17,8J8pcx7GUr4,bob can stand faster than i can run 
2020-11-17,8J8pcx7GUr4,having driven one of these i can say its one of the quietest cars ive ever been in very refined that familiarity to traditional cars works for a lot of people who dont want a wacky novel experience from their car they dont offer base spec trims because a they dont sell well for any car  most people buy mid or top level trims anyway b how do you justify the cost of a base spec ev which is many thousands more expensive than the equivalent combustion car you dont you offer what people expect at that price point
2020-11-17,8J8pcx7GUr4,rob you need to use this platform to start calling out people like julia hartleybrewer on talk radio she has peddled on her show for the last 2 morning to an audience of millions that electric cars are worse for the environment than ice vehicles disinformation is in full swing love the video by the way
2020-11-17,8J8pcx7GUr4,everybody will have their own opinion but my first impression this vehicle is not attractive at all it looks like there is a giant v8 combustion engine under the massive front end ugly but the competition is always welcome
2020-11-17,8J8pcx7GUr4,as an e208 owner best car i have ever owned by a street i am a bit surprised by the quibbles you raise in this video noone uses nedc range peugeot themselves stress wltp and in my e208 it is clearly accurate i have driven 200 miles on one charge more than once ok it was during the summer the e2008 is only slightly less economical by all accounts and in recent tests both variants have exceeded the wltp figure ignore the gom  the software is too pessimistic and a software update is out there to fix it i dont see any link to the fossil fuel mentality though the bonnet on an e208 is smaller it is true agree it needs a reversing camera my gt has one surely there is a good argument for introducing an ev option into the range to make it seem less of a leap to drivers not fully signed up to the ev revolution the id3 is a great car  but the egolf seems to appeal more to many drivers because they are used to the way it looks
2020-11-17,8J8pcx7GUr4,yes it sure is a nice car but despite that i would not drive it for the simple reason because they also make a petrol version of it that really is a bummer in these times you should make a statement that you drive an ev and not an ice car renault is doing a better job with the zoe
2020-11-17,8J8pcx7GUr4,dacia announced an electric car this car will be cheap below 20k and probably wont have as many shiny features therefore it will just be a pragmatic car to get you from a to b
2020-11-17,8J8pcx7GUr4,peculiar software quirks  of course its a peugeot french
2020-11-17,8J8pcx7GUr4,surely the legacy auto maker to watch is vw
2020-11-17,8J8pcx7GUr4,"as you say if the driver had a trip meter you could do a rough mental calculation and come up with an estimated miles remaining then you could compare this with the cars calculation of miles remaining then would probably be significantly different to the embarrassment of the car manufacturer
but there is no solution to this dilemma the miles remaining on any particular amount of charge varies greatly and it depends on how you drive heavy throttle or light throttle will make a large difference to the miles remaining
how can the manufacturer predict how you will drive in the future cant be done"
2020-11-17,8J8pcx7GUr4,if the range number is near 250 then those are kilometres
2020-11-17,8J8pcx7GUr4,google peugeot trip meter first result even has a picture
2020-11-17,8J8pcx7GUr4,brilliant honest report as ever apart from one thing  it is fugly
2020-11-17,8J8pcx7GUr4,bjorn nyland provided data at the end of his video the 2008 did 610 miles on 154kwhs thats 39 miles per kwh he chose mid priced chargers preferring to save money over expediency but at 35pence per kwh this translates into a total cost of 5390 to travel 610 miles thats 9p a mile the range wasnt actually established as he arrived at chargers with 10 and charged up to different levels to optimise his get away and to avoid the delay in charging above 80 financial and efficiency stats are secondary to the environmental benefits though
2020-11-17,8J8pcx7GUr4,like the mpg equivalent along with the kilowatt hour
2020-11-17,8J8pcx7GUr4,i used to like this channel a lot it even helped me decide getting an electric car however this particular presenter is getting gradually more and more annoying theres no structure to the reviews they are hugely inconsistent and most of all i no longet feel they are trustworthy just like some militant vegans  going on and on the whole blah blah about electric sounds like a madman talk this militant approach will not help convince people not trolling but im just sad that the channel with such great beginning which i was planning to become patreon of is now going downhill like that i have driven a lot of cars too and this peugeot is some of the best available right now imho this review unfortunately doesnt do the car justice if one calls himself a car journalist he should definitely do a bit or research because half of the things he says are simply incorrect
2020-11-17,8J8pcx7GUr4,yea pleeez
2020-11-17,8J8pcx7GUr4,its a no from me
2020-11-17,8J8pcx7GUr4,45 kwh usable battery and car estimated 98 miles of range what have the previous test drivers been doing 
2020-11-17,8J8pcx7GUr4,ask bjorn nyland hell know exactly how much energy this car required to drive 1000km in fairly adverse conditions too
2020-11-17,8J8pcx7GUr4,please fix the units conversion errors 290 whmi are 180 whkm not 466 whkm this is the third video in a row with this type of wrong units conversion
2020-11-17,8J8pcx7GUr4,will it still only do 60 in the middle lane of the motorway
2020-11-17,8J8pcx7GUr4,the important point in electric car is how producers clen  energy to charge the car
2020-11-17,8J8pcx7GUr4,"the conversion from a us gallon to electricity  337kwh
so taking the mileskwh x 337  mpge

in our egolf we have averaged 55 mileskwh so that is 185mpge
in our bolt ev we have been averaging 45 mileskwh  151mpge

290whmile  1000290  345 mileskwh  116mpge  in us gallons at least"
2020-11-17,8J8pcx7GUr4,"love that colour wish my polestar was available in a similar paint also wish my polestar had an opening sunroof like this one
i think the car will appeal to plenty of folk perfect as a second car for doing the school run"
2020-11-17,8J8pcx7GUr4,290 whmi  180 whkm and not 466 whkm
2020-11-17,8J8pcx7GUr4,why cant more ev cars tow
2020-11-17,8J8pcx7GUr4,i worry about french electrics especially when it gets to complicated electrics as on these types of vehicles i will wait for toyota or may be suzuki to bring out a full electric vehicle before buying
2020-11-17,8J8pcx7GUr4,dont its a myth from the past which is no longer true most elecsbin peugeot are actually german made
2020-11-17,8J8pcx7GUr4,add some night driving would be nice to see the interior light and more importantly the headlights at work good or not
2020-11-17,8J8pcx7GUr4,if you buy the 12 petrol turbo with autobox which is sweet with a 500 mile range filled upwhy would you buy this
2020-11-17,8J8pcx7GUr4,i have been waiting so long for you guys to do a review on this car thank you very much no doubt its a lovely car but you are dead right its a transition car i would definitely wait for an updated version in a few years time to see what improvements have been made for distance and the inclusion of a reversing camera 
2020-11-17,8J8pcx7GUr4,there is a reversing camera this guy didnt even bother opening a booklet to see all options you can get a basic electric you can have a camera there are so many incorrect things he said in this review
2020-11-17,8J8pcx7GUr4,forkemuffin good to know thanks for the reply probably best to test drive it myself before making any sort of conclusions after reading up on the car the gt line definitely has reverse camera not sure why he said what he said a lot of incorrect things in this review which is disappointing
2020-11-19,8J8pcx7GUr4,i thing this reporter car petrol dont know this car
2020-11-19,8J8pcx7GUr4,forkemuffin yes
2020-11-17,8J8pcx7GUr4,how about a comparison between this and say the mg zs ev to show how a cheap ev suv compares
2020-11-17,8J8pcx7GUr4,you need to take into account after sale network resale value 
2020-11-17,8J8pcx7GUr4,"for the first time a deslike from me
about the range this was based on the driving style from previous drivers from other tests and from owners the range is good
i think is not an issue if the car was build for being compatible with a combustion engine as well"
2020-11-17,8J8pcx7GUr4,a on paper a zoe ze50 gives you much more value for for money than this
2020-11-17,8J8pcx7GUr4,i like the 2008 ev but i think the battery is to smallit needs more range
2020-11-17,8J8pcx7GUr4,im with robert on the upspeccing of evs i tried to spec a skoda enyaq up to the level of my humble mg zs ev with sunroof and intelligent driver aids it added 8k to the base price which didnt even include keyless entry
2020-11-17,8J8pcx7GUr4,not the best look fiddling around the front of your trousers to activate the key specially an ole codger like yourself lol
2020-11-17,8J8pcx7GUr4,"_
_                                                                          not   not   not            peugenot
_
_
_
_
_
_"
2020-11-17,8J8pcx7GUr4,you can go into the settings and switch the green strip off 
2020-11-17,8J8pcx7GUr4,love your honesty keep up the good work
2020-11-17,8J8pcx7GUr4,"no fault of roberts but these mid size front wheel drive suvs based are becoming really samy

was musing today zoe ze50 powertrain in a kangoo or caddy sized van how exciting would that be"
2020-11-17,8J8pcx7GUr4,"3008 is the one to wait for 

some focus issues here with this production"
2020-11-17,8J8pcx7GUr4,"i am more venal than robert i tend to calculate the financial mpg equivalent  which is more relevant for me 
at 35 mpkwh and a 8p cost per kwh and a gallon price of 5 ish its over 225 mpge "
2020-11-17,8J8pcx7GUr4,"the reason why this cars are always top notch trimm option is because theyre still a niche market for more heavy wallets 
the presenter has a point why dont we see base of the market electric cars 
ill answer because they are still too expensive for the average buyer

the typical buyer is top middle class owns his house not flat and can compromise their life style 

im a big fan of electric cars butstill too expensive and not suitable for me explanation made above"
2020-11-18,8J8pcx7GUr4,"toxicbatosss do you really believe that it sounds to me a little bit of propaganda coming from all ev manufacturers 
the point is traditional car makers have to put lots of money into rd now making then bleed in their financial reports  cue loss into mainstream media
in essence they are losing money mainly because this is still a niche marketto make a profit they need to start selling in the millionsbut you wont because its a niche still"
2020-11-17,8J8pcx7GUr4,again the wrong conversion from whmile to whkm every heard of learning from ones mistakes cmon guys
2020-11-17,8J8pcx7GUr4,i cant believe that they dont have a reversing camera younger drivers in new zealand will struggle with this fact
2020-11-17,8J8pcx7GUr4,there is a reversing camera maybe not in his test car but its available
2020-11-17,8J8pcx7GUr4,"i have this car and regularly did around 200 miles during the summer around the city

we did a long trip to somerset from london and averaged around 60mph and got 155 miles of range 

in winter so far were getting around 185 range 

its our first ev and we really like it its a lease and now that weve had it well be getting something with 200 

if all you do is mostly city driving then youll easily get above 180 miles of range across the year 

ignore roberts crappy review car"
2022-03-26,8J8pcx7GUr4,i think also teslabjörn got quite good efficiency so either car was faulty in this test or something wrong in testreview
2020-11-17,8J8pcx7GUr4,you missed the 1 major problem with peugeot which is the glove box they are too lazy to move the fuse box with the steering wheel so the glove box is pointless i ordered an e208 which we were expecting on the 20th thats only a few days away and they still havent even made it so i expect a lengthy delay but our dealer hasnt been any good and we tend to have to do the chasing for updates
2020-11-17,8J8pcx7GUr4,looks and appears to be an electric car they had to do to be credible rather than want to do  shame
2020-11-17,8J8pcx7GUr4,they only offer that level of trim to justify the inflated prices
2020-11-17,8J8pcx7GUr4,the government needs to rethink the subsidy available to private buyers company car drivers get 0 bik every year of ownership private buyers get a one off  3k  grant
2020-11-17,8J8pcx7GUr4,it would be nice to see whats under the bonnet
2020-11-17,8J8pcx7GUr4,get my gt e2008 on the 30th of november already ayer hearing you im really worried about the range but i have a friend in sweden thats running a 208e and hes getting 320km normal driving so hopefully mines going to be better than 150
2020-11-17,8J8pcx7GUr4,dont worry range drops a lot when you pick and drive 140kmh or more and car adjusts the calculation he picked a car and had a review without even bothering to investigate property you made a great choice its a fantastic car and the range is good
2020-11-17,8J8pcx7GUr4,forkemuffin thank you very much for your reply its greatly appreciated ill let you know how i get on in future thank you again
2020-11-17,8J8pcx7GUr4,pathetic range due to too small battery  low efficiency the new mg estate looks like a much better bet if you are looking for this size of car
2020-11-17,8J8pcx7GUr4,veggies want a sausage to look like a sausage and taste like a sausage but without the meat i want an electric car to look like a car and not be snobby about electricity
2020-11-17,8J8pcx7GUr4,another tank on the road necessitating other cars be built like tanks  if that thing hit you youd know about it 
2020-11-17,8J8pcx7GUr4,other than vw hyundai  porsche the only reason to get a non tesla ev so far is i like that brand
2020-11-17,8J8pcx7GUr4,love robert but the rant about the different specs is bizarely wrong petrol or electric you get the same options of specs so why rant about the fact you have been given a high spec one to test drive of course you are always given a car with everything loaded on it they want you to like it you can fine low spec models that are cheaper its strange you would pretend otherwise
2020-11-17,8J8pcx7GUr4,also it does over 150 miles easily in the winter its almost like you made it out to be a bad car not sure why all these strange trumpian facts to follow the narrative its a transition car its a perfectly useable and one of the best on the market for the money
2020-11-17,8J8pcx7GUr4,my gt line came with a reversing camera and lane assist as standard also when fully charged my range is showing 185 miles although i am probably getting 140 in reality
2020-11-17,8J8pcx7GUr4,"great to see a car i helped design on the road
the car is made on the same line as the petrol and diesel models there are definitely compromises to this but the advantage is that you can flex from 0 of the cars being produced being electric up to 95 as an example of this we expected to start at 25 being electric but its currently running at 145 and thats on psas highest volume line"
2020-11-17,8J8pcx7GUr4,440 slight math mistake 290 whmile is not 466 whkm 466 whkm would be horrible if true if 290 whmile is true then it should be 181 whkm
2020-11-17,8J8pcx7GUr4,ok got it peugeot bad chinese mg the best car ever yeah right
2020-11-17,8J8pcx7GUr4,sadly peugeot has zero support where im from and its asian counterparts are much better quality so its gonna be a miss for me quite a shame though cuz i quite like the way it looks
2020-11-17,8J8pcx7GUr4,if my renault kangoo ze had a 100 kw battery instead of its 33kw and held 200 winter range here in gloucestershire for back lane drives you open it up by taking the panel out behind the drivers seat i would keep it for more than its current 10k instead of wanting to upgrade to a cyber truck as soon as love the channelthanks
2020-11-17,8J8pcx7GUr4,you touch your thing and the car unlocks wow
2020-11-17,8J8pcx7GUr4,"no it was not adapted it was built from the start to be either petrol diesel or electric psa has the opposite view of vag on evs on that matter
the wltp range is the same for every ev theres been tests on the e2008 that show 300km 200 miles lets be honest too much talking as well"
2020-11-17,8J8pcx7GUr4,i know it isnt available in the uk but the new twingo ze is pretty bare bones the base level zen doesnt have all the bells and whistles and here in italy can be bought for about 11k i think you said you now have a dutch presenter and they have them there so it might be nice to get a review yes it is still agnostic not a ground up ev but i think youll like it nonetheless
2020-11-17,8J8pcx7GUr4,in the past 10 years the nose of cars and trucks have been getting fatter and fatter why is that is it some kind of modern aesthetics  coz it doesnt add to it aerodynamics
2020-11-17,8J8pcx7GUr4,so many of these not very appealing slow uneconomic midrange evs are basically 30k making the model 3 at 40k seem like a good deal hoping prices push down but until tesla reduce the model 3 to 35k or less or come out with a model 2 why would they 
2020-11-17,8J8pcx7GUr4,please check your efficiency figures at 4m39s   290 whmile 466whkm  it uses more energy to go less distance  290whmile is a touch over 25 mileskwh  
2020-11-17,8J8pcx7GUr4,kwh and range so a good ev will use 1 kwh to go 34 miles petrol and diesel have about 910 kwh of chemical energy per litre which in a fuel efficient car may do 10 miles or as low as 5 miles the latest landrover defender does petrol 20 miles to the gallon 5 miles to the litre12 mile to the kwh the reason is simple most of that chemical energy is wasted as heat and friction and air resistance about 80 where as only 20 of an electrical energy is wasted in things like friction and air resistance
2020-11-17,8J8pcx7GUr4,"its just a bigger e208 same battery size same motor same interior features      
the only difference  less range and more expensive not a great deal imo       
with incentives the e208 is not bad with less range range but a better charging speed than the zoe 1000 optional dc plug the e2008 however  its on the price range of the korean ev suvs and it loses the game here"
2020-11-17,8J8pcx7GUr4,"peugeot is one brand ive always thought is just pure ugly 
theyve defo had a new designer take over their cars are looking really good the now"
2020-11-17,8J8pcx7GUr4,your conversion whmi  whkm is off instead of dividing you multiplied 290 whmi is closer to 180 whkm not 466
2020-11-17,8J8pcx7GUr4,440 bless the heart of whoever keeps multiplying the whmi by 16 to get whkm instead of dividing 
2020-11-17,8J8pcx7GUr4,exactly i think they need to get a new calculator
2020-11-23,8J8pcx7GUr4,stephenholland5930 or use logic while operating the one they already got 
2021-01-08,8J8pcx7GUr4,"
                                                                        
                                                                       not   not   not         peugenot

"
2020-11-17,8J8pcx7GUr4,it looks like a crossover
2020-11-17,8J8pcx7GUr4,this or the e208
2020-11-17,8J8pcx7GUr4,hello nedc 310km wltp
2020-11-17,8J8pcx7GUr4,"about the transition car stuff i have to disagree with you the consumer has to transition to electric as well so i think its good that it still feels familiar to them 

for example i am waiting for a an electric saloon car such as the 508 that doesnt look like a kitchen appliancespaceship"
2020-11-18,8J8pcx7GUr4,the pricetag for is not transitioning however thats a shame
2020-11-18,8J8pcx7GUr4,"honestly making a transition car in any case is a bad move evs are interesting because they are not bound to the internals of ice so interior shapes and exterior shapes can be drastically different which makes them feel interesting and new from a new ev i at least expect 500 km range and 150kw charging so far only a small portion of evs managed this

many evs made in 2020 were there mainly for regulations lets face it otherwise they would have waited a year with way more range and charge speeds this includes id3 4 and also the 208 and 2008 especially horrible evs like the hondae and mazda mx30 show that these are just statement cars not actually viable cars made for everyday use"
2020-11-26,8J8pcx7GUr4,im waiting for a decent shooting brake  the mg5 is a choice of 1 only
2021-02-01,8J8pcx7GUr4,cyans i disagree many are not interesting they are just ugly many car enthusiasts detest the johnny 5 design mentality that seems to prevail with evs too we want a car that looks like a proper car but uses electric as the power source transition cars are a great idea particularly if they get people like me to buy them they sell well and help steer designers away from the novelty toy designs they are churning out because if all i had to choose from was id3 or model 3 type cars with their revolting interior ui design i  would have to be dragged away from my ice cars kicking and screaming
2020-11-17,8J8pcx7GUr4,150 to 200 miles range may be enough in englandits not even close to enough where i live even during the summer let alone winter just a trip down to see my daughter and her husband is 240 miles one waywith hardly any ev chargers worth using bunch of old 50kw useless ones along the way i would really need an ev with say 400 miles of range in the dead of winter to completely replace any ice vehicles i ownhopefully that day isnt too far away
2020-11-17,8J8pcx7GUr4,great stuff i watch several youtube videos on how to trade in the stock market but havent made any headstart because they are either talking some gibberish or sharing their story of how they made it and i do not want to make mistakes by taking risks in my own hands
2020-11-17,8J8pcx7GUr4,have you considered consulting an investment advisor or using a portfolio manager
2020-11-17,8J8pcx7GUr4,"jakethompson8737 
hi no i havent do you know any or can you point me in the right direction"
2020-11-17,8J8pcx7GUr4,jakethompson8737 i want to go into stock but i need a certifiedregistered professional who will guide and handle my account
2020-11-17,8J8pcx7GUr4,vargaskenneth8837 1 agatha christine robinson  search her on web she is very popular
2020-11-17,8J8pcx7GUr4,jakethompson8737 ok just found her website impressive thank you
2020-11-17,8J8pcx7GUr4,jakethompson8737 agatha  is one of the trader i have ever worked with in the past few years she knows how best to deal with whatever market situation
2020-11-17,8J8pcx7GUr4,what does any of this have to do with electric peugeots seems just like spam comments
2020-11-17,8J8pcx7GUr4,the human is color specific in its response to light blue is the worse color light they could use red would be best
2020-11-17,8J8pcx7GUr4,okay 32777 x 12  39332290  135 mpge not 180 mpge i still have no clue what you are doing
2020-11-17,8J8pcx7GUr4,another halfassed ev from people who dont care
2020-11-17,8J8pcx7GUr4,totally agree peugeot are a bunch of hedge sitting time wasters
2020-11-17,8J8pcx7GUr4,32777290  113 mpge i have no clue where you are getting 180 mpge from it is a simple equation really as 327 watt hours per mile would equal 100 mpge unless your english miles are different i need to look up your imperial gallons
2020-11-17,8J8pcx7GUr4,it would be nice to have a head to head test and comparison with the mg zs ev as its similar spec for far less money
2020-11-17,8J8pcx7GUr4,i really like the new peugeot cars but would never buy the electric versions
2020-11-17,8J8pcx7GUr4,i appreciate you drive loads of cars so cant know all the options this is for your viewers from an owner who has done 3500 miles so far  much better than my last car golf gte the dashboard lights are dimmable and the colours can be changed easily there are two trip meters on the end of the right stalk giving range speed and mileskwh there are 3 power levels defaultnormal with the option of approx 10 although i would like another 50 miles of range i always get about 150 miles unless i drive it hard the range is really quite accurate to your driving style so as you say yours is a journalists car i hope this helps
2020-11-19,8J8pcx7GUr4,but he is right about no back camera
2020-11-19,8J8pcx7GUr4,i actually have the rear camera that also shows the ground around the car  180 degrees  as i reverse standard on gt line and gt probably not set correctly as it has options like auto zoom to show aerial view of the bumper btw its possible to configure and save most things for 3 users or just stay with factory i think a previous user has just been playing
2020-11-20,8J8pcx7GUr4,oksyar the gt line has a reversing camera and a heat pump lol
2020-11-17,8J8pcx7GUr4,dear sir a point well made you only get an e20008 in the gt trim which makes electric cars too expensive for the motability scheme  there shouldnt be a scheme for peoples mobility we have the equality act 2010  peugeot are in fear of customers opinion on evs so they use pricing and trim level  as a weapon in response to being told what to do from a politician  good review thank you
2020-11-17,8J8pcx7GUr4,one has to wonder if buying a french ev is any wiser than buying a french petrol car
2020-11-17,8J8pcx7GUr4,im assuming you get your vehicle price from the press pack however 28650 is incorrect on the peugeot website it has the base active version with electric drive train for the otr price of 32065 29065 with grant and the gt line is 35915 32915 compared to the petrol auto versions of this car these vehicles have a premium of 24 and 17 really stretches the definition of way better 
2020-11-17,8J8pcx7GUr4,love the mountains at 220strange that never seen them around evesham before
2021-01-08,8J8pcx7GUr4,"
                                                                        
                                                                       not   not   not         peugenot

"
2020-11-17,8J8pcx7GUr4,really interesting we looked at this car recently but went for the mg in the end so glad we did 
2020-11-18,8J8pcx7GUr4,what makes you choose mg im guessing zs instead of e2008
2020-11-17,8J8pcx7GUr4,comfort is very very very very very very very very very very very very very important
2020-11-17,8J8pcx7GUr4,youre right that is stupid range
2020-11-17,8J8pcx7GUr4,ordered one in early july kept getting later and later delivery dates eventually cancelled the order when they said it would be made in december guess we wouldnt see it until jan earliest appreciate the issues of covid but why were they selling a car they couldnt provide poor service from peugeot
2020-11-17,8J8pcx7GUr4,hi pete ive just ordered one about 5 weeks ago as a lease car so far im struggling to get any idea on delivery date your statement doesnt fill me with confidence
2020-11-17,8J8pcx7GUr4,"one in growing group labeled evs not to buy
happy for others intuition like startups and trully innovative teams
hope to see them soon"
2020-11-17,8J8pcx7GUr4,and again the math isnt correct  290whmi is not 466whkm you need to divide by 1609344 not multiply so the correct number is 180whkm a km is a smaller unit than a mile so it is just pure logic that the consumption per km is lower than the consumption per mile
2020-11-17,8J8pcx7GUr4,bare bones ev dacia spring
2020-11-17,8J8pcx7GUr4,1603 reminded me of scrapheap challenge intro music
2020-11-17,8J8pcx7GUr4,"438  according to the ev database the efficiency is 180 whkm

you guys messed up again the conversion from whmi to whkm

you divide the former by 1609 not multiply

466 whkm would be outrageous"
2020-11-17,8J8pcx7GUr4,started watching your content a few days ago all cars so far that are not available in canada but im still fascinated by what the rest of the world is doing would love to see some chinese electric cars pop up on your channel as well takes me out of my north american bubble 
2020-11-17,8J8pcx7GUr4,beauty is in the eye of the beholder but that dashboard is butt ugly
2020-11-17,8J8pcx7GUr4,thank you so much for pushing for nondeluxe electrics ive been concerned that automakers are using the ev arrival to up sell us into something i and many others will never afford thats been a consistent message from governments and oil boosters evs are unsuitable for lower classes its  the main reason quebec announced a 2035 0 gas mandate in lieu of 2030
2020-11-17,8J8pcx7GUr4,what i thought all cars have reversing cameras now
2020-11-24,8J8pcx7GUr4,it does
2020-11-17,8J8pcx7GUr4,pretty decent for a 12yr old car
2020-11-17,8J8pcx7GUr4,the psa cars all have crappy range and efficiency they dont seem to be working really hard on it either its like they just put the ev tech they got when they bought opel from gm in every car now and hope they sell enough of them to hit their eu co2 targets the german car brands and ford take a slower pace but they give more of an impression of really putting money and engineers on continously improving their evs
2020-11-17,8J8pcx7GUr4,wow an allegro steering wheel
2020-11-17,8J8pcx7GUr4,its progress jim  but not as we know it  
2020-11-17,8J8pcx7GUr4,seems only kia  hyundai that dont lie about their range
2020-11-17,8J8pcx7GUr4,finchbevdale2069 i know i have one  shameful is right
2020-11-17,8J8pcx7GUr4,id3 id4 kia soul
2020-11-17,8J8pcx7GUr4,so better off buying a kona then
2020-11-17,8J8pcx7GUr4,the only thing is that the peugeot charges up to 100kw so its better for rushing when you want to unplug at 60 or 70 on the other hand kona has more range more efficient in my opinion i would buy the cheapest one the best deal
2020-11-17,8J8pcx7GUr4,hope its better than the standard 2008 cos its an absolute dog i get them as hire cars and dread when one turns up
2020-11-17,8J8pcx7GUr4,so sounds like it simply needed another 10kwh of battery 
2020-11-17,8J8pcx7GUr4,totally agree that there should be more accent on energy consumption overa all to show how god enough combustion engine cars are
2020-11-17,8J8pcx7GUr4,car showing unusually reduced range due to leadfooted car journos  is it a coincidence that rory reid reviewed this exact same car recently same reg number d
